t,a_ref,a_eu_on_ref,abs_err,rel_err
0.0,0.1,0.1,0.0,0.0
0.000125,0.10018738364613687,0.10018750000000001,1.163538631415717e-07,1.1613624281529687e-06
0.00025,0.10037453516710547,0.100375,4.648328945366931e-07,4.630984280652714e-06
0.000375,0.10056145543229099,0.10056203400000001,5.785677090197616e-07,5.753374456769981e-06
0.0005,0.10074814530518961,0.10074906800000001,9.226948104040789e-07,9.158429741897601e-06
0.000625,0.10093460564346574,0.10093563949372192,1.0338502561824114e-06,1.024277302706567e-05
0.00075,0.10112083729900857,0.10112221098744381,1.3736884352383294e-06,1.3584622832744127e-05
0.000875,0.10130684111798796,0.10130832342133747,1.482303349509273e-06,1.4631818869792613e-05
0.001,0.10149261794090948,0.10149443585523114,1.8179143216612292e-06,1.7911788645747894e-05
0.0011250000000000001,0.10167816860266893,0.10168009262939041,1.9240267214865048e-06,1.8922712199951865e-05
0.00125,0.10186349393260603,0.10186574940354969,2.2554709436517495e-06,2.2142092879162097e-05
0.001375,0.10204859475455758,0.10205095387260535,2.3591180477733342e-06,2.3117594646426533e-05
0.0015,0.10223347188690983,0.10223615834166103,2.6864547511967762e-06,2.627764372678738e-05
0.0016250000000000001,0.1024181261426503,0.10242091381565153,2.7876730012282858e-06,2.7218551112188128e-05
0.00175,0.10260255832941895,0.10260566928964203,3.1109602230822153e-06,3.0320493696600038e-05
0.001875,0.1027867692495586,0.10278997903486255,3.209785303950885e-06,3.122761156309656e-05
0.002,0.10297075970016492,0.10297428878008308,3.5290799181575405e-06,3.4272641363758475e-05
0.002125,0.10315453047313569,0.10315815601991368,3.6255467779910955e-06,3.514675275396899e-05
0.0022500000000000003,0.10333808235521946,0.10334202325974429,3.940904524823985e-06,3.813603305775779e-05
0.002375,0.10352141612806363,0.10352545117545772,4.035047394088109e-06,3.8977899887849475e-05
0.0025,0.10370453256826201,0.10370887909117117,4.346522909162709e-06,4.1912564489904345e-05
